"WNT16","DVL2","E2F2","BRCA1","IGF1","BAK1","FLT4","PIK3CB","WNT8A","LRP6","FGF10","FGF22","NOTCH3","WNT8B","FGF4","NFKB2","FGFR1","ARAF","FGF20","TCF7","PGR","GSK3B","NCOA1","WNT11","BAX","DLL3","ESR1","GADD45B","MAPK1","SOS2","JAG1","E2F1","FGF9","MAPK3","AXIN1","FZD3","AKT2","FGF21","PIK3R2","CDK6","WNT2","DVL1","FGF8","WNT3","RPS6KB1","CCND1","WNT5B","FGF6","FZD10","E2F3","FGF1","CSNK1A1","WNT5A","HES1","APC2","WNT6","SOS1","GADD45A","AKT3","PIK3R3","FGF23","TNFSF11","PIK3CA","POLK","NCOA3","CDKN1A","WNT1","MAP2K2","DLL4","SHC2","GADD45G","RAF1","KRAS","WNT2B","NOTCH2","DDB2","APC","CDK4","HEY2","WNT10A","MYC","FGF5","FGF2","LEF1","EGF","BRCA2","RB1","ESR2","FGF7","IGF1R","TP53","ERBB2","AKT1","WNT9A","PIK3R1","EGFR","SHC3","NOTCH1","TCF7L2","TCF7L1","WNT3A","WNT7A","FZD7","FGF18","FZD1","KIT","BRAF","FGF17","WNT9B","SHC1","DVL3","LRP5","FGF19","WNT4","FZD5","HEYL","HEY1","FZD6","FRAT1","CTNNB1","AXIN2","MAP2K1","WNT10B","FOS","PIK3CD","PTEN","HRAS","FZD4","RPS6KB2","FZD8","JUN","GRB2","CSNK1A1L","FZD2","FRAT2","JAG2","SP1","SHC4","FGF3","WNT7B","FZD9","FGF16","HES5","DLL1","MTOR","NOTCH4","NRAS","PDK4","TAC1","CLCA4","MARCO","EFCAB1","PTPRN","CAMK2B","COL11A1","SEZ6","TUBA3D","ACTN2","SMC1B","BRINP1","SLC4A4","CXCL2","NKAIN1","CEACAM6","TMPRSS11E","PGC","MISP","TPTEP1","PNPLA3","MLC1","CHRDL1","CBLN1","CRYM","PRSS33","FAM189A1","AMH","CASP14","HAS1","FAM83E","UPK1A","OGN","ATRNL1","CCL7","KRT32","B3GAT1","HPX","LIN7A","CUX2","RASAL1","RERGL","NME5","HGD","SMYD1","OPRD1","PLA2G2D","SLC8A2","RARRES1","CNNM1","KCNIP2","SPINK4","HOXC13","C4BPB","H1-3","CXCL6","FLRT3","GDF5","SLURP1","WNK4","TSPAN8","KRT17","VGF","FOXA1","LBP","TNNI3","EPO","TNNT3","TNS4","LIN28A","CLEC10A","ACY3","ALDH3B2","CHRM3","PEBP4","SPX","MSI1","HRK","EMX1","SCN2A","GABBR2","IL33","KIAA0319","CLCA2","DNASE2B","MYPN","CXCL9","COL2A1","HDC","RHCG","STAC2","PADI3","CYP4B1","KCNH1","CDH18","DCDC2","SLC22A3","CHRNA6","FAM135B","CDH22","KLHL1","GPR158","GFRA1","ASTN1","HSPB8","ZSCAN1","CCNO","SLC16A12","PART1","STK32B","ZIC1","C16orf89","SPHKAP","CHST9","GPR15","CYP4Z2P","GPR26","GLYATL2","HOXB13","SIM2","TFF2","CBS","FCRL3","AZGP1","LY6K","DCD","IP6K3","BRINP3","IL20","ACTG2","S100A9","INAVA","ALB","PTX3","PCOLCE2","GRIK3","S100P","ETNPPL","PRSS12","HPGD","NPY1R","RANBP3L","SLC30A8","SBSPON","CA3","CPA6","PTCHD1","OXGR1","NELL1","LRTM2","SERPINB7","RIC3","LMO1","MS4A15","GPD1","KLK2","GNG4","XIRP1","SCNN1B","CAVIN2","LRP1B","RSPO1","SPRR1A","MUC15","BNC1","CST2","CST1","KRT6C","SYT9","TRH","FUT3","SMR3B","UGT2B7","KCNK3","CDK5R2","FGB","KNDC1","CCL19","MYEOV","AGR3","FAM166C","AC020659.1","IGDCC3","SLC26A9","UGT8","GRIK1-AS1","LEP","PDZK1","PHYHD1","NRIP3","DMRTA1","KLHDC7A","ALOX15B","NLRP8","OR7E22P","CCR8","TH","TPRXL","OXTR","MUC16","SOX2","C6orf223","SYNM","C17orf77","MAGEB17","TFDP3","FAM3B","KCNH8","NELL2","NPY2R","MFSD6L","SFTPA2","C12orf56","NAT8L","KRT5","SERPINA11","AMTN","NWD1","NCCRP1","INSYN2A","C9orf152","SBSN","IL1RAPL2","DPY19L2P1","PTPRT","MYBPC1","PAX5","CCDC196","CACNA1H","MAGEA6","ELOVL2","AKR1B10","CAPN8","METTL11B","LDLRAD1","AARD","MT1A","IGKC","IGKV5-2","IGLV4-69","IGLV10-54","IGLV1-51","IGLV2-18","IGHE","IGHV3-7","IGHV3-15","IGHV4-28","IGHV3-49","IGHV4-61","IGHV3-66","MMP23A","AL512378.1","RAB6C","LINC01124","IGHV3-64","AC044784.1","IGKV3D-15","MICOS10P3","IGKV1D-27","IGHV3-74","AL133387.1","LINC01671","AL136366.1","CADM3-AS1","IGHV3-72","ARHGAP29-AS1","LINC01806","HSD11B1-AS1","PKD1P2","PNRC2P1","OR2S1P","LINC00858","FOXD3-AS1","OCLNP1","IGHV4-31","LINC01198","ZBED9","IGHV3-43","CYP2T1P","AL356311.1","AC005064.1","DPP10-AS1","DSCAM-AS1","DPY19L2P4","SYN3-AS1","SULT1C2P1","KCNMB2-AS1","SLC25A24P2","PCDHA13","IGKV2D-30","FAR2P3","IGKV2-24","SLC25A24P1","IGKV2D-24","ARHGDIG","PEG10","IGKV1-39","ABCC13","APELA","AC021134.1","AC022784.1","LINC00992","LINC00939","HS3ST5","UGT2B24P","PCDHA10","AC091182.1","IGLV2-5","IGLV2-28","AC011632.1","LINC01152","AC006206.2","MTRNR2L1","AP000851.1","HP","AL121790.1","AL133370.1","TMEM179","AL121790.2","AC013726.1","FRRS1L","AC237221.1","XKR7","AC133919.2","AL035425.3","MSMB","PNLIPRP2","AC023421.1","LINC01929","AC010329.1","LINC01224","IGHV3-30","TBC1D3L","IGHV2-70","AL161431.1","IGKV1D-13","IGHV4-4","FP325317.1","AC006329.1","MAPT-IT1","AL032819.2","AC093642.3","LINC01488","AC093817.2","AUXG01000058.1","AL591845.1","AC011246.1","AC117464.1","AC106045.1","AL450345.2","AL078582.2"
"TCGA-GI-A2C8-11A-22R-A16F-07",0,9.41996017784789,2.8073549220576,8.67595703294175,7.78790255939143,9.41362792902417,9.41362792902417,11.0721326041672,0,11.8117760553267,7.24792751344359,2.32192809488736,12.7625896655426,1.58496250072116,0,10.403012023575,11.6147098441152,13.0574841187989,0,5.93073733756289,7.34872815423108,12.0697853949833,12.8632183475824,8.85798099512757,8.36632221424582,0,10.3498340914572,12.8560363998192,12.8259525375237,13.3559016383284,11.2726297849764,6.78135971352466,5.16992500144231,10.9166259222112,9.56414948998573,8.30833903013941,13.3900345707461,2,0,9.70390357344466,4.85798099512757,13.5094038930604,0,4.24792751344359,11.5058115539196,10.0443941193585,6.20945336562895,8.68650052718322,5.83289001416474,9.58683978796183,8.17990909001493,12.0094787458881,9.38370429247405,11.6008421143873,5.12928301694497,1.58496250072116,12.1513337192917,10.9744145898055,10.6483575820097,9.49585502688717,2,2,11.2761244052742,10.5147140541385,11.7984718011016,12.8835979074554,2.8073549220576,13.0748104611605,9.84077792359505,7.99435343685886,10.0402897210257,13.0349708654718,10.4178525148859,6.71424551766612,11.5975870395862,8.77478705960117,12.1143930548673,10.0014081943928,9.69696752623429,1.58496250072116,12.4764930773416,0,8.43045255166553,4.58496250072116,12.1108095268987,5.49185309632967,12.199365616858,5.39231742277876,8.01680828768655,10.8525295094042,9.39660478118186,11.7193888209421,11.6174674652942,9.82495874052852,12.6741922681457,11.8149829364268,6.78135971352466,10.2045711442492,9.61102479730735,9.5274770060604,0,1.58496250072116,11.6479080742818,6.5077946401987,8.92184093707449,8.54303182025524,10.243173983473,0,3.90689059560852,11.1497471195047,12.0610336016811,10.3094763538411,0,7.467605550083,8.98868468677217,9.97584796800678,8.60362634498619,9.4797802640291,8.2807707701306,13.5242968376626,8.60362634498619,12.0804844570676,6.5077946401987,17.5712489867808,7.18982455888002,11.4958550268872,10.2082343583398,12.3890935219045,10.0714623625566,8.66888498426625,15.3419704634192,12.0771495155897,0,6.33985000288462,8.79766152585376,10.1724275086455,12.5240519187178,5.35755200461808,0,0,8.35314682549808,6.16992500144231,2,8.1548181090521,12.6772791913122,10.3553510964248,10.1935253605012,17.0928500312398,0,0,7.22881869049588,2,2.58496250072116,13.3250243101914,6.12928301694497,0,1.58496250072116,19.3195883352413,2.32192809488736,3.8073549220576,8.74483383749955,9.86727873970966,10.7565563225241,0,0,0,0,8.69696752623429,4.39231742277876,2.8073549220576,11.6851867965953,5.95419631038687,3.4594316186373,0,3.32192809488736,5.20945336562895,1,7.96578428466209,3,0,11.2461467746359,9.69522829149575,0,0,1.58496250072116,3.16992500144231,6.74146698640115,4.58496250072116,0,7.23840473932508,4.70043971814109,1,15.7519101257983,4,1.58496250072116,2.58496250072116,6.10852445677817,1,5.75488750216347,1.58496250072116,0,2.8073549220576,0,1.58496250072116,7.83289001416474,2,0,2,9.61470984411521,2.32192809488736,0,1.58496250072116,7.16992500144231,6.58496250072116,0,18.2366028582419,1,0,7.93663793900257,1,0,4,14.1042711289369,10.5018371849023,3.32192809488736,3.58496250072116,0,2.8073549220576,3.70043971814109,10.4189067312579,2.58496250072116,2.58496250072116,3,15.567005370247,6.68650052718322,2.32192809488736,5.12928301694497,0,2,3.32192809488736,7.18982455888002,2,4.32192809488736,6.22881869049588,9.5980525001616,0,5.4262647547021,3.8073549220576,0,3.4594316186373,11.0907740546408,5.52356195605701,16.0059315102518,0,2.32192809488736,7.02236781302845,0,8.2045711442492,9.19229281447077,7.11894107272351,1,7.29462074889163,0,0,1,3.90689059560852,0,8.92777796208234,0,0,3,4,6.04439411935845,0,12.9401300364814,0,0,7.31288295528436,8.93663793900257,0,1,4.90689059560852,10.7021726853655,4.08746284125034,4.64385618977472,6.76818432477693,6.90689059560852,7.74146698640115,7.32192809488736,5.04439411935845,1.58496250072116,5.58496250072116,18.9499292748535,3.16992500144231,4.64385618977472,3.70043971814109,2.58496250072116,0,0,7.79441586635011,9.4797802640291,0,14.4031452056698,0,0,17.5484531819735,5.90689059560852,11.6891244049133,8.73809225962049,0,0,0,4.39231742277876,2,0,1,4.08746284125034,1.58496250072116,1,0,0,4.08746284125034,1,0,0,2.32192809488736,0,0,0,3.58496250072116,3.58496250072116,6.18982455888002,1.58496250072116,0,5,3.58496250072116,9.9469062744564,3.70043971814109,8.14974711950468,1,5.88264304936184,0,0,0,0,1,5.39231742277876,1.58496250072116,1,4.4594316186373,15.9631896101589,0,3,0,2,2.32192809488736,4.90689059560852,0,1,0,0,8.81057163474115,2.58496250072116,0,0,2.58496250072116,2,2.8073549220576,0,0,2,0,4.8073549220576,20.2621969512739,5.28540221886225,1,7.90689059560852,0,7.01122725542325,7.53138146051631,2.8073549220576,1.58496250072116,0,1,5.75488750216347,6.84549005094437,0,2.58496250072116,0,0,0,0,1,1.58496250072116,0,0,0,0,0,0,2.58496250072116,2.58496250072116,0,0,0,0,0,1.58496250072116,0,0,6.16992500144231,4.85798099512757,1,1,1.58496250072116,7.39231742277876,6.79441586635011,3.90689059560852,3,1.58496250072116,5.04439411935845,1.58496250072116,0,0,2.58496250072116,0,5.70043971814109,1,0,1,0,1.58496250072116,2,0,2.58496250072116,0,1.58496250072116,0,0,0,1,0,3,9.72280753116955,0,1,3.16992500144231,3.70043971814109,6.97727992349992,1,0,8.93369065495223,0,3.58496250072116,4.08746284125034,0,0,1.58496250072116,1.58496250072116,5.20945336562895,9.10852445677817,0,1,1,0,0,1,0,1,6.10852445677817,0,1.58496250072116,0,0,0,1,3.58496250072116,0,1.58496250072116,1,2.8073549220576,0,0,0,0,0,0,1,1,2.32192809488736,0,0,5.12928301694497,2,1,4.95419631038687,1,2,2.58496250072116
"TCGA-BH-A0BW-11A-12R-A115-07",5.08746284125034,10.7039035734447,9.16741814583174,10.2070143201775,8.15987133677839,9.876516946565,10.311748315005,11.6510516911789,0,12.4369717450491,8.97154355395077,2.58496250072116,13.5749482448022,4.58496250072116,0,12.266200912499,12.9645213738972,11.6895612542855,2.8073549220576,12.3772105303886,9.2240016741981,12.18982455888,12.6467836918378,8.2240016741981,10.5999128421871,3.32192809488736,12.1519678709682,11.1736771363034,13.1851851668203,11.9255544398736,13.0254856568084,8.82336724004623,7.11894107272351,11.4998458870832,10.9490971557292,10.6733090755617,12.4817994316658,1,2.8073549220576,12.2410893788609,8.18982455888002,10.6943578872215,3.16992500144231,8.41362792902417,11.2796105810525,12.8614746751258,8.91587937883577,0,6.95419631038687,10.9527412471865,10.8734441125154,12.2206806210522,10.981567281903,10.539158811108,7.11894107272351,6.4262647547021,12.5753028750734,10.713386514937,12.2134080408583,11.5877775163282,1.58496250072116,6.6724253419715,11.4594316186373,10.5651020783603,12.5868397879618,12.1279943209764,5.16992500144231,11.8443134612033,9.24555270625568,9.37068740680722,7.32192809488736,11.334831928118,11.1560830762887,8.10852445677817,13.8389084463836,10.6220518194564,11.6411485974112,11.0681064758588,11.0182001788132,8.4178525148859,13.6163190969769,2.58496250072116,10.4767462039395,10.2179576978641,9.55458885167764,9.44294349584873,11.911017407797,7.04439411935845,10.243173983473,13.1746136472359,12.5149605633302,13.3072008091408,12.0831468708167,8.7515440590891,14.3375522183621,12.7698378436294,8.17990909001493,12.3828941688921,11.6838718686226,11.6662240028032,3,3.8073549220576,12.7082217300384,6,11.7988767681333,13.7136013135738,11.3772105303886,4.85798099512757,2.8073549220576,12.2659080092311,12.2986354067342,12.5567455260047,2.32192809488736,8.4093909361377,9.33539035469392,9.17990909001493,9.80896417491926,11.5294305541462,8.78463484555752,14.9816564665252,8.99717948093762,10.9787104591064,6.89481776330794,16.8872682220958,12.1522848423066,12.9181178510318,9.41996017784789,12.0035179121086,10.12153351734,10.1150436501617,15.4385644646738,13.4365814230804,2,8.56985560833095,9.85798099512757,11.6188443017667,13.312741174041,9.20701432017753,2,9.56224242422107,6.55458885167764,4.32192809488736,0,9.85174904141606,12.240791332162,11.7142455176661,12.2348174311173,13.8691118362733,4.4594316186373,7.74146698640115,9.09539702279256,7.17990909001493,2,7.2667865406949,4.95419631038687,4.08746284125034,5.39231742277876,4.24792751344359,5.85798099512757,10.1611318829843,7.59991284218713,12.2532565797812,4.08746284125034,8.56605403817109,4.24792751344359,3.32192809488736,7.24792751344359,10.3320365483617,4.4594316186373,6.2667865406949,12.2354159356025,5.39231742277876,5.28540221886225,5.93073733756289,5.4262647547021,4.16992500144231,8.19967234483636,7.03342300153745,7.77478705960117,3.32192809488736,11.7883105037009,7.52356195605701,2,6.08746284125034,7.35755200461808,6.83289001416474,8.58871463558226,5.6724253419715,9.05256805080415,8.20945336562895,7.64385618977472,5,4.16992500144231,4.52356195605701,11.5502658068687,4,13.0089537795262,5.93073733756289,9.29691620687929,1,6.10852445677817,5.78135971352466,2.32192809488736,7.40087943628218,8.50382573799575,6.08746284125034,3.70043971814109,7.28540221886225,7.27612440527424,14.6942490497546,2.32192809488736,10.243173983473,5.97727992349992,1,2.32192809488736,7.24792751344359,12.0569763361782,2,9.45738087907253,6.84549005094437,10.7927902943011,9.17990909001493,4.52356195605701,7.33985000288462,7.67948009950545,8.31288295528435,3,8.84862294042934,5.83289001416474,12.1981380524011,4.39231742277876,10.3619437737352,6.91886323727459,2.58496250072116,13.3999454371479,7.76155123244448,8.61838550225861,7.25738784269265,13.1721149325331,3.4594316186373,9.16490692667569,3.8073549220576,1.58496250072116,9.14720492494223,8.7279204545632,5.24792751344359,3.16992500144231,8.2807707701306,0,6.76818432477693,11.5684311931675,7.71424551766612,10.5068034377956,4.64385618977472,6.4757334309664,5.49185309632967,8.64745842645492,8.12412131182919,7.16992500144231,9.7176764230664,9.4093909361377,10.8649599151426,8.04439411935845,5.95419631038687,7.63662462054365,9.81698362325538,4.39231742277876,7.07681559705083,1,3.58496250072116,10.612868497291,13.8951965725633,3.4594316186373,1,3,2.58496250072116,4.90689059560852,12.0667619323869,11.5013396180614,7.89481776330794,9.94104760634058,10.5612879451648,9.45121111183233,10.6662240028032,6.33985000288462,5.24792751344359,8.19475685442225,8.97727992349992,10.0861362250273,6.64385618977472,3.32192809488736,10.4787696194758,8.43879185257826,3,10.3094763538411,8.32192809488736,3.8073549220576,2,5.12928301694497,10.283088353024,3.4594316186373,1,11.3359485652023,1.58496250072116,7.67948009950545,3.90689059560852,9.29001884693262,11.7523806465529,6.83289001416474,5.6724253419715,1,8.7176764230664,7.85798099512757,3,6.44294349584873,3.16992500144231,6.06608919045777,2,6.96578428466209,2.32192809488736,2.58496250072116,8.08214904135387,1,2.32192809488736,7.19967234483636,12.4309751725881,5.64385618977472,8.56985560833095,5.49185309632967,7.8703647195834,6.33985000288462,5.83289001416474,9.64205169292798,6.02236781302845,10.4008794362822,7.02236781302845,9.04439411935845,8.38801728534514,6.16992500144231,8.17990909001493,8.68299458368168,2.32192809488736,6.90689059560852,7.27612440527424,0,5.04439411935845,13.4210128557792,13.1476819277705,3.32192809488736,2.58496250072116,14.2749604721406,1,2.32192809488736,3.8073549220576,7.14974711950468,9.06877827798541,10.0042204663182,7.6724253419715,5.6724253419715,3.16992500144231,1.58496250072116,9.7262181593322,15.7528248864053,3.16992500144231,5.35755200461808,8.84549005094438,9.45738087907253,5,8.40514146313634,2.8073549220576,4.70043971814109,1.58496250072116,9.82654848729091,11.7586396370246,12.1567151442247,1.58496250072116,8.59245703726808,7.02236781302845,7.6724253419715,5.61470984411521,8.5352753766208,1,3.58496250072116,10.3060616894283,6.12928301694497,18.7248102540814,8.46352437327118,11.8544788341716,4.70043971814109,7.45121111183233,9.33539035469392,6.71424551766612,12.4413880293467,13.72366094441,9.08746284125034,11.8776675740679,8.64024493622235,8.58120058192496,2,3.58496250072116,4.70043971814109,3.4594316186373,9.59058704991503,2.58496250072116,7.37503943134692,4.32192809488736,6.18982455888002,12.0808175276083,1.58496250072116,5.52356195605701,5.70043971814109,7.72109918870718,9.29001884693262,2,7.43462822763672,5.35755200461808,6.98868468677217,1.58496250072116,4.24792751344359,2.58496250072116,4.70043971814109,5,10.4460494067166,5.7279204545632,8.17990909001493,8.81698362325538,6.91886323727459,2.32192809488736,3,2,2,3.16992500144231,0,3.16992500144231,4.58496250072116,0,2.8073549220576,8.56985560833095,1.58496250072116,9.73301532168596,2.32192809488736,8.39660478118186,1.58496250072116,14.4828079567267,8.35755200461808,3,5.04439411935845,0,5.28540221886225,3,5,2.8073549220576,0,7.52356195605701,4.70043971814109,7.59245703726808,7.96000193206808,4.16992500144231,9.55074678538324,5.16992500144231,3,8.27146302790437,4.70043971814109,2.58496250072116,5.28540221886225,3.4594316186373,2,6.06608919045777,7.13955135239879,4.64385618977472,3,5.32192809488736,2.58496250072116,6.76818432477693,1.58496250072116,4.16992500144231,1.58496250072116,8.49984588708321,3,11.4413880293467,6.04439411935845,10.283088353024,0,7.04439411935845,10.2526654324502,3.32192809488736,2.32192809488736,1,3,6.39231742277876,1,4.16992500144231,9.07948478382682,5.61470984411521,3.8073549220576,3.90689059560852,1,3.16992500144231,5.35755200461808
"TCGA-BH-A1FE-11B-14R-A13Q-07",0,10.7338627196785,6.70043971814109,10.3297963382207,7.92481250360578,8.69696752623429,10.0498485494506,12.1305705628054,1.58496250072116,13.1794426261296,11.1984450414524,0,12.9140113285413,4.24792751344359,0,10.4817994316658,13.5049430957701,11.5161924778794,3.70043971814109,11.3224915375975,12.1570310743784,12.856814552503,13.4442384380781,7.98299357469431,9.29001884693262,2.58496250072116,12.6584346546976,10.4450148458684,13.8656366240562,13.0662574053523,12.76673593953,7.37503943134692,4.70043971814109,11.8887432488983,10.0112272554233,11.4762399063239,12.0525680508042,0,1.58496250072116,13.0033422200861,7.11894107272351,9.7632123668144,2,8.76818432477693,12.281060671677,14.1072170755914,9.33539035469392,0,7.65105169117893,10.6366246205436,12.7650788596167,13.307343135885,9.93663793900257,12.2018176166679,6.33985000288462,5.7279204545632,13.431889303896,10.4625022725973,12.2212850178105,11.6772791913122,1,6.56985560833095,12.468624042918,11.7095146607067,12.8885530075792,11.8936807383909,4.75488750216347,11.0292872269682,9.48784003382305,7.88874324889826,6.06608919045777,11.9747730678893,11.8328900141647,7.82654848729092,14.9025164374073,11.237209960755,12.6566483117474,11.0848083878044,10.8826430493618,6.37503943134692,14.5721672876437,0,11.6790401863931,9.75822321472672,12.8896940793821,9.49585502688717,12.8843613391657,6.78135971352466,10.8352609186275,13.6584346546976,12.6537407787066,12.8497960222456,11.0265234425198,6.96578428466209,15.3222098437489,14.1089327705501,7.5077946401987,11.7082217300384,13.0015841220853,12.2458497710237,2,1,13.6162042098543,4.39231742277876,12.6151698138436,15.8474244347274,12.2885777369927,4.90689059560852,3.8073549220576,11.7866780338907,12.5681936538501,12.3695973462787,2.8073549220576,8.50382573799575,9.79928162152192,8.2336196767597,9.40087943628218,12.1302487840507,7.73470962022584,16.2185443169642,9.59618975614441,10.6438561897747,5.4262647547021,15.2769240649379,10.4157417682901,13.8619592400183,8.04439411935845,12.1487943214243,9.60917873814198,9.83130724380205,14.8084111966924,12.7178905839873,2.8073549220576,8.2336196767597,9.54882190845875,11.2644426002266,14.2788124095019,9.63299519714296,0,6.79441586635011,5.08746284125034,2.58496250072116,0,8.9915218460757,12.2685420003001,10.8328900141647,12.5605716712366,13.6772791913122,7.70043971814109,9.60362634498619,5.61470984411521,9.51175265376738,2,8.61838550225861,8.91886323727459,2.58496250072116,5.20945336562895,3,6.24792751344359,9.2667865406949,8.67595703294175,12.3567270574646,5.61470984411521,7.37503943134692,1.58496250072116,2,5.97727992349992,11.4998458870832,4.70043971814109,3.58496250072116,13.0342831309619,3.16992500144231,8.37937836707126,1,4.4594316186373,3.90689059560852,1.58496250072116,2,5.32192809488736,2,12.5757755798748,7.76818432477693,0,4.4594316186373,6.55458885167764,8.86727873970966,10.2021238238305,8.2336196767597,8.76155123244448,8.77478705960117,8.97441458980553,5.97727992349992,11.0505289055306,3.4594316186373,3.8073549220576,3.16992500144231,10.967226258836,7.97727992349992,10.5468944598876,2,5.83289001416474,5.6724253419715,4.24792751344359,4.24792751344359,9.40514146313634,5.6724253419715,3.16992500144231,8.38370429247405,5.85798099512757,13.4280984118325,0,12.146250445886,5.64385618977472,0,0,5.93073733756289,13.8147827150621,1.58496250072116,7.16992500144231,6.3037807481771,10.6519486107234,8.5077946401987,5.61470984411521,9.3037807481771,8.04984854945056,7.70043971814109,2,10.7099453802325,4.64385618977472,12.3238991823973,4.24792751344359,10.6960981709559,2.32192809488736,2,9.09539702279256,7.73470962022584,7.11894107272351,3,11.9106427304696,2.32192809488736,7.76155123244448,3.8073549220576,2.58496250072116,10.1548181090521,9.5372184005386,1.58496250072116,4,4.90689059560852,0,4.32192809488736,12.1016474500308,7.62935662007961,10.0980320829605,4.52356195605701,6.37503943134692,7.49185309632967,9.43254190038826,9.46964181723952,4.95419631038687,9.64385618977473,10.6573184495813,11.8788172846142,8.37937836707126,5.97727992349992,3.58496250072116,9.43254190038826,0,2.32192809488736,1,3,6.4262647547021,14.3205890358637,6.32192809488736,5.88264304936184,0,5.88264304936184,2.8073549220576,13.5578226553731,8.44708322620965,7.71424551766612,11.2691266791494,8.01680828768655,9.65642486327778,8.29462074889163,2.32192809488736,2.8073549220576,6.53915881110803,9.02513956227851,9.88569637333939,8.8073549220576,7,10.0292872269682,10.4573808790725,3.70043971814109,11.8189815394324,10.12153351734,1,0,0,10.581200581925,1,0,12.2758335100135,7.3037807481771,6.90689059560852,2.8073549220576,10.4645457503339,12.4112461518404,7.93663793900257,9.93073733756289,0,11.3409627642517,7.75488750216347,0,1,3.32192809488736,6.62935662007961,4.08746284125034,6.12928301694497,2.8073549220576,4.85798099512757,9.01402047031493,0,1,5.20945336562895,5.97727992349992,10.6008421143873,9.44708322620965,6.3037807481771,7.19967234483636,6.3037807481771,2.32192809488736,11.1137421660492,8.23840473932508,9.7714894695006,7.91288933622996,10.7797193551434,9.01402047031493,7.15987133677839,8.92777796208234,9.28771237954945,4.39231742277876,7.62935662007961,2.58496250072116,2,5.04439411935845,14.0869655031101,10.2796105810525,0,2.58496250072116,13.7324854450719,7.13955135239879,3.32192809488736,5.35755200461808,11.7103759712045,8.29001884693262,9.35314682549808,9.29232163280204,6.12928301694497,0,2.58496250072116,9.45738087907253,14.2150020533773,7.38370429247405,0,6.82017896241519,6.3037807481771,4.70043971814109,10.3219280948874,0,6.58496250072116,3.4594316186373,11.2603315185576,11.6519486107234,5.93073733756289,4.8073549220576,6.4594316186373,0,9.43671154213721,2.8073549220576,8.82972273508606,0,3.16992500144231,10.0042204663182,5.12928301694497,16.4809479399181,6.28540221886225,10.4387918525783,3.16992500144231,6.79441586635011,8.00562454919388,2,8.81378119121704,10.1560830762887,7.2667865406949,8.11894107272351,7.65821148275179,6.53915881110803,5.6724253419715,4.90689059560852,6.93073733756289,3.8073549220576,4.75488750216347,1,6.58496250072116,0,3.8073549220576,9.2045711442492,2.8073549220576,6.85798099512757,6.52356195605701,7.20945336562895,7.31288295528436,3.16992500144231,8.22881869049588,5.95419631038687,2.8073549220576,5.8073549220576,6.78135971352466,0,0,5.20945336562895,8.01680828768655,10.6653359171852,9.1548181090521,5.97727992349992,8.12412131182919,2,6.88264304936184,2.32192809488736,0,4,3.8073549220576,3.8073549220576,3.16992500144231,0,3.70043971814109,4.4594316186373,3.32192809488736,9.02236781302845,1.58496250072116,5.55458885167764,1,14.4170613467603,6.65821148275179,2.8073549220576,7.23840473932508,0,6.08746284125034,3,6.2667865406949,2.8073549220576,0,8.22881869049588,5.61470984411521,6.39231742277876,8.19475685442225,4.75488750216347,10.7648715907361,0,3,8.39660478118186,5.20945336562895,5.04439411935845,7.25738784269265,0,3.32192809488736,4.70043971814109,7.38370429247405,4.58496250072116,1,3.90689059560852,5.70043971814109,4.58496250072116,0,4.39231742277876,2.58496250072116,9.86573327085176,2.58496250072116,8.90086680798075,5.61470984411521,9.12412131182919,0,7.56985560833095,8.99717948093762,5.32192809488736,3.32192809488736,2.8073549220576,3.4594316186373,6.22881869049588,1,6.44294349584873,10.1124395067816,8.06608919045777,4.90689059560852,1,4.16992500144231,3.4594316186373,5.39231742277876
